epoch,step,train_loss
0,237,0.0015055283438414335
0,238,0.0006761786644347012
0,239,0.02888156846165657
0,240,0.019746726378798485
0,241,0.005585101433098316
0,242,0.05833963677287102
0,243,0.017591480165719986
0,244,0.0021635363809764385
0,245,0.0027441580314189196
0,246,0.0006793397478759289
0,247,0.009745581075549126
0,248,0.04454880580306053
0,249,0.007762901950627565
0,250,0.0316716805100441
0,251,0.031937651336193085
0,252,0.00303861778229475
0,253,0.0017341827042400837
0,254,0.0005050699110142887
0,255,0.06990547478199005
0,256,0.0105434600263834
0,257,0.015769030898809433
0,258,0.00043564365478232503
0,259,0.0031965384259819984
0,260,0.0030245869420468807
0,261,0.003697542706504464
0,262,0.00012469879584386945
0,263,0.008069941774010658
0,264,0.016140246763825417
0,265,0.01692233979701996
0,266,0.0003673343453556299
0,267,0.0026647746562957764
0,268,0.0026180765125900507
0,269,0.001777165220119059
0,270,3.516722927088267e-06
0,271,0.010945906862616539
0,272,0.012453206814825535
0,273,0.002268464770168066
0,274,0.00025949260452762246
0,275,0.004110780544579029
0,276,0.003080641385167837
0,277,0.0008636080892756581
0,278,3.6940130030416185e-06
0,279,0.012569371610879898
0,280,0.019368071109056473
0,281,0.005150132812559605
0,282,0.0004027291724923998
0,283,0.0036470412742346525
0,284,0.0035190682392567396
0,285,0.003443182213231921
0,286,3.353528882144019e-06
0,287,0.007717485539615154
0,288,0.004105133470147848
0,289,0.005801185499876738
0,290,0.00032896691118367016
0,291,0.020247291773557663
0,292,0.0031767289619892836
0,293,0.005024664103984833
0,294,3.7353049719968112e-06
0,295,0.006143588572740555
0,296,0.002971840789541602
0,297,0.01877455972135067
0,298,0.0003417433181311935
0,299,0.018160173669457436
0,300,0.0018661781214177608
0,301,0.00235263304784894
0,302,3.1800814213056583e-06
0,303,0.07705382257699966
0,304,0.03124777413904667
0,305,0.007140601985156536
0,306,0.00022753531811758876
0,307,0.01443195715546608
0,308,0.0004907924449071288
0,309,0.0014022958930581808
0,310,0.004482586868107319
0,311,0.005339226685464382
0,312,0.017578698694705963
0,313,0.058988042175769806
0,314,0.0010037445463240147
0,315,0.009445521980524063
0,316,0.0011195307597517967
0,317,0.0027067558839917183
0,318,0.006443818099796772
0,319,0.02329438179731369
0,320,0.005891238804906607
0,321,0.004210033919662237
0,322,0.0001900960924103856
0,323,0.010598216205835342
0,324,0.0008669658564031124
0,325,0.00014026770077180117
0,326,0.008225195109844208
0,327,0.006346669048070908
0,328,0.009695703163743019
0,329,0.02984972856938839
0,330,0.0004293440142646432
0,331,0.014800893142819405
0,332,0.0008761094650253654
0,333,0.003600365249440074
0,334,0.006666249595582485
0,335,0.03584948927164078
0,336,0.005140172317624092
0,337,0.0025674316566437483
0,338,0.0003992335114162415
0,339,0.004488305654376745
0,340,0.0004489556304179132
0,341,0.0015050824731588364
0,342,0.00350934942252934
0,343,0.010245416313409805
0,344,0.03249484300613403
0,345,0.0477089062333107
0,346,0.0017244204645976424
0,347,0.006023879162967205
0,348,0.0008261342882178724
0,349,0.0007432435522787273
0,350,0.0003262313548475504
0,351,0.01281055249273777
0,352,0.007463833317160606
0,353,0.017008883878588676
0,354,0.002172713400796056
0,355,0.025389324873685837
0,356,0.00047391591942869127
0,357,0.0032621172722429037
0,358,0.0051773968152701855
0,359,0.0022212862968444824
0,360,0.010599438101053238
0,361,0.00520333182066679
0,362,0.0032232245430350304
0,363,0.004795358516275883
0,364,0.0004901450593024492
0,365,0.00221056817099452
0,366,0.01238982006907463
0,367,0.004327008500695229
0,368,0.004565909970551729
0,369,0.011950630694627762
0,370,0.02658509649336338
0,371,0.018923001363873482
0,372,0.0009863872546702623
0,373,0.000685966107994318
0,374,0.03279336169362068
0,375,0.048722006380558014
0,376,0.010408545844256878
0,377,0.01605527102947235
0,378,0.02052861452102661
0,379,0.013675889000296593
0,380,0.0008073084754869342
0,381,0.0014403616078197956
0,382,0.007419205270707607
0,383,0.01731741800904274
0,384,0.005034465342760086
0,385,0.0024429219774901867
0,386,0.0011924701975658536
0,387,0.0037361267022788525
0,388,0.0006943176267668605
0,389,0.003728084731847048
0,390,0.028087720274925232
0,391,0.01149083487689495
0,392,0.002923012711107731
0,393,0.028461972251534462
0,394,0.044293362647295
0,395,0.011755007319152355
0,396,0.0009311912581324577
0,397,0.0017397768096998334
0,398,0.011939932592213154
0,399,0.006772754248231649
0,400,0.013249021954834461
0,401,0.018787682056427002
0,402,0.0018336341017857194
0,403,0.0018939299043267965
0,404,0.00047365447971969843
0,405,0.002873942255973816
0,406,0.02391456812620163
0,407,0.007159567438066006
0,408,0.01832427643239498
0,409,0.01182967983186245
0,410,0.037112608551979065
0,411,0.009960309602320194
0,412,0.0005472892662510276
0,413,0.0003087335790041834
0,414,0.008896172046661377
0,415,0.005836538504809141
0,416,0.009939372539520264
0,417,0.0036921375431120396
0,418,0.009035888127982616
0,419,0.03465083986520767
0,420,0.0004829176759812981
0,421,0.002782415831461549
0,422,0.0075054410845041275
0,423,0.004688530694693327
0,424,0.003715937491506338
0,425,0.005700086243450642
0,426,0.009043431840837002
0,427,0.008446533232927322
0,428,0.0008355845930054784
0,429,0.0039017866365611553
0,430,0.03336266800761223
0,431,0.004456523340195417
0,432,0.010762706398963928
0,433,0.003964278381317854
0,434,0.003552384441718459
0,435,0.0008329388219863176
0,436,0.004637900739908218
0,437,0.0017775591695681214
0,438,0.006207341328263283
0,439,0.00259454851038754
0,440,0.003976630046963692
0,441,0.007350543513894081
0,442,0.006012058816850185
0,443,0.003132571466267109
0,444,0.011133945547044277
0,445,0.0014266181970015168
0,446,0.01063929870724678
0,447,0.0024234545417129993
0,448,0.0036818976514041424
0,449,0.002647699788212776
0,450,0.002330759074538946
0,451,0.010831918567419052
0,452,0.013456583023071289
0,453,0.0008071751799434423
0,454,0.013224941678345203
0,455,0.002322700573131442
0,456,0.008176936767995358
0,457,0.0030237678438425064
0,458,0.0038586584851145744
0,459,0.0036600702442228794
0,460,0.0026243370957672596
0,461,0.0014411797747015953
0,462,0.010922558605670929
0,463,0.0028543672524392605
0,464,0.002106133382767439
0,465,0.006742986384779215
0,466,0.006656646262854338
0,467,0.0022562541998922825
0,468,0.0066976118832826614
0,469,0.0025950476992875338
0,470,0.0048096664249897
0,471,0.002271178876981139
0,472,0.0013674418441951275
0,473,0.0032856257166713476
0,474,0.0017077821539714932
0,475,0.006032407283782959
0,476,0.0015782807022333145
0,477,0.0007715850370004773
0,478,0.00820816308259964
0,479,0.0014925224240869284
0,480,0.0021589293610304594
0,481,0.002437894232571125
0,482,0.0014925859868526459
0,483,0.0028610199224203825
0,484,0.0014436368364840746
0,485,0.0011910652974620461
0,486,0.006141103804111481
0,487,0.004394374787807465
0,488,0.0030900323763489723
0,489,0.008151965215802193
0,490,0.01753729209303856
0,491,0.003777540987357497
0,492,0.003607766004279256
0,493,0.0013401680625975132
0,494,0.0017041654791682959
0,495,0.003547776024788618
0,496,0.0017004606779664755
0,497,0.0017055259086191654
0,498,0.014865325763821602
0,499,0.01332396361976862
0,500,0.006433896254748106
0,501,0.0003169365809299052
0,502,0.004226202145218849
0,503,0.002472787629812956
0,504,0.001631867722608149
0,505,0.0030877285171300173
0,506,0.005645317025482655
0,507,0.002041429281234741
0,508,0.003662417409941554
0,509,0.00521694403141737
0,510,0.01395981665700674
0,511,0.0022074764128774405
0,512,0.0029191141948103905
0,513,0.0020941225811839104
0,514,0.007536592893302441
0,515,0.0012896284461021423
0,516,0.006236781366169453
0,517,0.0026534530334174633
0,518,0.004115982446819544
0,519,0.0024160724133253098
0,520,0.0029305932112038136
0,521,0.013529823161661625
0,522,0.016481200233101845
0,523,0.005846724845468998
0,524,0.0018676635809242725
0,525,0.0013030043337494135
0,526,0.0058970688842237
0,527,0.0023045854177325964
0,528,0.003079487243667245
0,529,0.003947040066123009
0,530,0.006065764930099249
0,531,0.004486837424337864
0,532,0.00578708853572607
0,533,0.0011187457712367177
0,534,0.004487765487283468
0,535,0.001693681813776493
0,536,0.002505152951925993
0,537,0.009519974701106548
0,538,0.009528251364827156
0,539,0.004254375118762255
0,540,0.0016501257196068764
0,541,0.005245270673185587
0,542,0.011956551112234592
0,543,0.00244337972253561
0,544,0.0010679054539650679
0,545,0.013234847225248814
0,546,0.0014371564611792564
0,547,0.002798068802803755
0,548,0.008992447517812252
0,549,0.0003438881249167025
0,550,0.010094741359353065
0,551,0.0010720358695834875
0,552,0.0015991383697837591
0,553,0.0033413064666092396
0,554,0.0028316627722233534
0,555,0.001168722752481699
0,556,0.005599000491201878
0,557,0.001650266582146287
0,558,0.0035016390029340982
0,559,0.0012133854907006025
0,560,0.0016053240979090333
0,561,0.024329926818609238
0,562,0.01012383121997118
0,563,0.0003095786669291556
0,564,0.0026021571829915047
0,565,0.002357339486479759
0,566,0.0045172786340117455
0,567,0.003741547232493758
0,568,0.0033656652085483074
0,569,0.00231132167391479
0,570,0.004830766469240189
0,571,0.002807428827509284
0,572,0.001806607935577631
0,573,0.0025979469064623117
0,574,0.007010498084127903
0,575,0.0029766361694782972
0,576,0.0021064074244350195
0,577,0.0175227839499712
0,578,0.0037526972591876984
0,579,0.005677984096109867
0,580,0.005061447620391846
0,581,0.0004919701023027301
0,582,0.007353051565587521
0,583,0.0019570207223296165
0,584,0.0008756222086958587
0,585,0.003022055607289076
0,586,0.004873104393482208
0,587,0.0028051368426531553
0,588,0.0023687900975346565
0,589,0.0010628484888002276
0,590,0.0054522231221199036
0,591,0.0016576838679611683
0,592,0.005301002413034439
0,593,0.03974289819598198
0,594,0.037236325442790985
0,595,0.0017403149977326393
0,596,0.0038792334962636232
0,597,0.002011088654398918
0,598,0.002508918521925807
0,599,0.0021426044404506683
0,600,0.006041424814611673
0,601,0.005628151819109917
0,602,0.004932024050503969
0,603,0.019373010843992233
0,604,0.005900522228330374
0,605,0.002195250242948532
0,606,0.0034986473619937897
0,607,0.001546092564240098
0,608,0.0017188744386658072
0,609,0.07420798391103745
0,610,0.003804782871156931
0,611,0.0011647352948784828
0,612,0.003198341466486454
0,613,0.000383902108296752
0,614,0.005030873231589794
0,615,0.0015929193468764424
0,616,0.0018876002868637443
0,617,0.03127572685480118
0,618,0.015649529173970222
0,619,0.0011047053849324584
0,620,0.001136729377321899
0,621,0.00033439273829571903
0,622,0.005313728470355272
0,623,0.001112567726522684
0,624,0.0021842769347131252
0,625,0.005487381014972925
0,626,0.00457890285179019
0,627,0.002878547878935933
0,628,0.001870064064860344
0,629,0.0004286317271180451
0,630,0.0040989890694618225
0,631,0.0016655954532325268
0,632,0.0016785305924713612
0,633,0.006946224253624678
0,634,0.0018034466775134206
0,635,0.0021693091839551926
0,636,0.0006825374439358711
0,637,0.00023233817773871124
0,638,0.002913012867793441
0,639,0.001700491877272725
0,640,0.0012273824540898204
0,641,0.0025712770875543356
0,642,0.0021113883703947067
0,643,0.00969059206545353
0,644,0.0014549309853464365
0,645,0.0006560997571796179
0,646,0.003490774892270565
0,647,0.01216561533510685
0,648,0.0025121739599853754
0,649,0.004750991240143776
0,650,0.005086139775812626
0,651,0.0018941933522000909
0,652,0.002684714738279581
0,653,0.0034977546893060207
0,654,0.03090693987905979
0,655,0.017955489456653595
0,656,0.0025594737380743027
0,657,0.03150105103850365
0,658,0.03262738883495331
0,659,0.0049866195768117905
0,660,0.0020462593529373407
0,661,0.004021935164928436
0,662,0.011168534867465496
0,663,0.012835497036576271
0,664,0.001591191510669887
0,665,0.0031434856355190277
0,666,0.0027915583923459053
0,667,0.001869363710284233
0,668,0.0017253676196560264
0,669,0.0034949681721627712
0,670,0.01990014687180519
0,671,0.008587484247982502
0,672,0.0016574078472331166
0,673,0.050373487174510956
0,674,0.028968114405870438
0,675,0.002337884157896042
0,676,0.0011775025632232428
0,677,0.0034397803246974945
0,678,0.007618400733917952
0,679,0.007688140496611595
0,680,0.0013353141257539392
0,681,0.0031443156767636538
0,682,0.0024223593063652515
0,683,0.0038074320182204247
0,684,0.0034852121025323868
0,685,0.005606037098914385
0,686,0.006586798466742039
0,687,0.007342676166445017
0,688,0.0017356041353195906
0,689,0.0018476564437150955
0,690,0.003941353410482407
0,691,0.0022613354958593845
0,692,0.0004076451587025076
0,693,0.0023933174088597298
0,694,0.004130636807531118
0,695,0.00413745129480958
0,696,0.0004416528972797096
0,697,0.003003318328410387
0,698,0.00392789114266634
0,699,0.0022306800819933414
0,700,0.001846049097366631
0,701,0.003997777588665485
0,702,0.010783616453409195
0,703,0.005012974143028259
0,704,0.0012417882680892944
0,705,0.008276298642158508
0,706,0.0037018856965005398
0,707,0.0010220382828265429
0,708,0.0008951523341238499
0,709,0.0034731789492070675
0,710,0.0024006874300539494
0,711,0.006639049854129553
0,712,0.0015253941528499126
0,713,0.005108403507620096
0,714,0.003377341665327549
0,715,0.0010662107961252332
0,716,0.0008548552868887782
0,717,0.0042066993191838264
0,718,0.0014436575584113598
0,719,0.016106922179460526
0,720,0.000955911644268781
0,721,0.005327072460204363
0,722,0.0022569973953068256
0,723,0.0029628537595272064
0,724,0.001386399264447391
0,725,0.002883210312575102
0,726,0.022341957315802574
0,727,0.006986704654991627
0,728,0.0025238743983209133
0,729,0.003026137128472328
0,730,0.005183753091841936
0,731,0.0012048629578202963
0,732,0.002139220479875803
0,733,0.00415007583796978
0,734,0.00301758642308414
0,735,0.00734868086874485
0,736,0.0013868857640773058
0,737,0.0013392630498856306
0,738,0.0028540350031107664
0,739,0.001174373785033822
0,740,0.0010910485871136189
0,741,0.004771417006850243
0,742,0.008367150090634823
0,743,0.011407691054046154
0,744,0.0027144458144903183
0,745,0.0031750036869198084
0,746,0.0038582037668675184
0,747,0.0029038938228040934
0,748,0.0010258206166327
0,749,0.003675593063235283
0,750,0.003714884165674448
0,751,0.012256653979420662
0,752,0.0012256281916052103
0,753,0.004253298044204712
0,754,0.0037116864696145058
0,755,0.0016139233484864235
0,756,0.0019426902290433645
0,757,0.003284226404502988
0,758,0.017015986144542694
0,759,0.03564934805035591
0,760,3.895042755175382e-05
0,761,0.006840512156486511
0,762,0.016586795449256897
0,763,0.008576758205890656
0,764,0.00643053138628602
0,765,0.0034008685033768415
0,766,0.00632387213408947
0,767,0.003817872842773795
0,768,5.882900586584583e-05
0,769,0.001585130114108324
0,770,0.011078394949436188
0,771,0.0010464104125276208
0,772,0.0034493242856115103
0,773,0.003974367398768663
0,774,0.002051562536507845
0,775,0.021743495017290115
0,776,8.357585466001183e-05
0,777,0.0035304720513522625
0,778,0.004896759055554867
0,779,0.0029454755131155252
0,780,0.0019308587070554495
0,781,0.004279791843146086
0,782,0.006196730770170689
0,783,0.01827389933168888
0,784,4.3617445044219494e-05
0,785,0.014491802081465721
0,786,0.021126922219991684
0,787,0.0031264829449355602
0,788,0.0018288162536919117
0,789,0.0043563321232795715
0,790,0.012936990708112717
0,791,0.005592127330601215
0,792,6.833522638771683e-05
0,793,0.0018437239341437817
0,794,0.005422480404376984
0,795,0.0032639806158840656
0,796,0.00043547668610699475
0,797,0.004344112239778042
0,798,0.013895387761294842
0,799,0.0086740180850029
0,800,7.282673323061317e-05
0,801,0.0005511913332156837
0,802,0.0045096538960933685
0,803,0.002436092123389244
0,804,0.004020587541162968
0,805,0.0022472096607089043
0,806,0.00449601374566555
0,807,0.004290696699172258
0,808,8.026373689062893e-05
0,809,0.0035301418974995613
0,810,0.0052376678213477135
0,811,0.003059667069464922
0,812,0.0013279854319989681
0,813,0.006310971453785896
0,814,0.0046204449608922005
0,815,0.01503465324640274
0,816,0.00012142612104071304
0,817,0.0047857812605798244
0,818,0.0054110195487737656
0,819,0.003078824607655406
0,820,0.003110911464318633
0,821,0.004517659544944763
0,822,0.003539429511874914
0,823,0.009166305884718895
0,824,0.00010604092676658183
0,825,0.005516924429684877
0,826,0.014433497563004494
0,827,0.0007656472735106945
0,828,0.0016454212600365281
0,829,0.00492850411683321
0,830,0.006019023712724447
0,831,0.005217594560235739
0,832,8.166640327544883e-05
0,833,0.002829410135746002
0,834,0.007175849750638008
0,835,0.0007262823055498302
0,836,0.0005603706813417375
0,837,0.002946235006675124
0,838,0.004722660407423973
0,839,0.0037343737203627825
0,840,9.066353959497064e-05
0,841,0.0018178826430812478
0,842,0.004269384779036045
0,843,0.001470513641834259
0,844,0.0013659752439707518
0,845,0.002398194745182991
0,846,0.008971290662884712
0,847,0.0027911250945180655
0,848,8.994944801088423e-05
0,849,0.0018761387327685952
0,850,0.004197218455374241
0,851,0.0012330170720815659
0,852,0.0017571059288457036
0,853,0.004397952929139137
0,854,0.009839153848588467
0,855,0.01441398449242115
0,856,9.827532630879432e-05
0,857,0.0008854763000272214
0,858,0.002975267358124256
0,859,0.0007180650718510151
0,860,0.003907232545316219
0,861,0.004232857841998339
0,862,0.005072169937193394
0,863,0.001770548988133669
0,864,8.087792957667261e-05
0,865,0.002137110335752368
0,866,0.002913691336289048
0,867,0.0028922194615006447
0,868,0.0027280058711767197
0,869,0.005810115020722151
0,870,0.012304287403821945
0,871,0.007043707184493542
0,872,5.591796070802957e-05
0,873,0.0017667197389528155
0,874,0.0018747968133538961
0,875,0.0009973866399377584
0,876,0.0039657605811953545
0,877,0.0021302562672644854
0,878,0.002385087311267853
0,879,0.004481263924390078
0,880,3.0649040127173066e-05
0,881,0.0038519976660609245
0,882,0.0019836241845041513
0,883,0.001493543153628707
0,884,0.001768307527527213
0,885,0.004406466148793697
0,886,0.005247044842690229
0,887,0.013042168691754341
0,888,5.448043884825893e-05
0,889,0.0023943977430462837
0,890,0.00431068567559123
0,891,0.0007185482536442578
0,892,0.0028372721280902624
0,893,0.0050814347341656685
0,894,0.021792426705360413
0,895,0.007367793004959822
0,896,3.2871190342120826e-05
0,897,0.0065118782222270966
0,898,0.011910639703273773
0,899,0.001519880024716258
0,900,0.0024498633574694395
0,901,0.0029687397181987762
0,902,0.0015865550376474857
0,903,0.020987235009670258
0,904,9.878683340502903e-05
0,905,0.004853284452110529
0,906,0.011141868308186531
0,907,0.00407325429841876
0,908,0.003896862268447876
0,909,0.004309940617531538
0,910,0.019112035632133484
0,911,0.011377288028597832
0,912,0.00013121272786520422
0,913,0.00316048227250576
0,914,0.01031501218676567
0,915,0.0038473561871796846
0,916,0.004893942270427942
0,917,0.0042594848200678825
0,918,0.0014292296255007386
0,919,0.0008051703916862607
0,920,8.418449579039589e-05
0,921,0.0023987521417438984
0,922,0.002270319266244769
0,923,0.0036843311972916126
0,924,0.0015534398844465613
0,925,0.002841541077941656
0,926,0.0013329817447811365
0,927,0.0022443553898483515
0,928,0.00011215178528800607
0,929,0.004314212594181299
0,930,0.005985383875668049
0,931,0.0037739924155175686
0,932,0.0035038732457906008
0,933,0.003288708161562681
0,934,0.0009245090768672526
0,935,0.0016124799149110913
0,936,8.329582487931475e-05
0,937,0.004076011013239622
0,938,0.0055582039058208466
0,939,0.0011517994571477175
0,940,0.002489632461220026
0,941,0.002287076786160469
0,942,0.003567181993275881
0,943,0.0019841790199279785
0,944,7.178595114964992e-05
0,945,0.0019789417274296284
0,946,0.005873377900570631
0,947,0.0016454465221613646
0,948,0.0026241657324135303
0,949,0.003491820767521858
0,950,0.0021017659455537796
0,951,0.0020210719667375088
0,952,8.985802560346201e-05
0,953,0.0015929358778521419
0,954,0.0034002424217760563
0,955,0.0035112807527184486
0,956,0.0010111740557476878
0,957,0.003202567808330059
0,958,0.00933740846812725
0,959,0.0011017473880201578
0,960,0.0012044805334880948
0,961,0.003190015209838748
0,962,0.001649890560656786
0,963,0.002518516266718507
0,964,0.002303649205714464
0,965,0.0029878034256398678
0,966,0.00723268510773778
0,967,0.006370304152369499
0,968,0.0027880247216671705
0,969,0.0018525030463933945
0,970,3.750411269720644e-05
0,971,0.0018098191358149052
0,972,0.002638127189129591
0,973,0.004013410769402981
0,974,0.007878480479121208
0,975,0.006676323711872101
0,976,0.0011757378233596683
0,977,0.0011581163853406906
0,978,6.206910620676354e-05
0,979,0.004539394285529852
0,980,0.001083569834008813
0,981,0.004884460940957069
0,982,0.011880623176693916
0,983,0.00380049180239439
0,984,0.0009121327893808484
0,985,0.0013638187665492296
0,986,2.7736179617932066e-05
0,987,0.0034382350277155638
0,988,0.0019164587138220668
0,989,0.0021354416385293007
0,990,0.001513320254161954
0,991,0.0024296576157212257
0,992,0.0009496649145148695
0,993,0.0011450527235865593
0,994,0.0005728940013796091
0,995,0.0013387863291427493
0,996,0.0014183807652443647
0,997,0.000286665977910161
0,998,0.0037409847136586905
0,999,0.0022174145560711622
0,1000,0.0010604014387354255
0,1001,0.002563266549259424
0,1002,0.0023817375767976046
0,1003,0.0025517919566482306
0,1004,0.0017368434928357601
0,1005,0.00015319261001423
0,1006,0.0027396604418754578
0,1007,0.0011551197385415435
0,1008,0.0008019868982955813
0,1009,0.003695765044540167
0,1010,0.0059745232574641705
0,1011,0.0030527939088642597
0,1012,0.0038026729598641396
0,1013,0.00021587085211649537
0,1014,0.0024583160411566496
0,1015,0.0028045387007296085
0,1016,0.001527428743429482
0,1017,0.0019178821239620447
0,1018,0.001445028930902481
0,1019,0.0033896900713443756
0,1020,0.0020182994194328785
0,1021,0.00012485643674153835
0,1022,0.00247591407969594
0,1023,0.0023093298077583313
0,1024,0.0005324111552909017
0,1025,0.0019341607112437487
0,1026,0.0013093410525470972
0,1027,0.002019890584051609
0,1028,0.002125680912286043
0,1029,0.0002611649688333273
0,1030,0.0025412943214178085
0,1031,0.002717430703341961
0,1032,0.0011259892489761114
0,1033,0.002980340737849474
0,1034,0.0032680174335837364
0,1035,0.0005087550962343812
0,1036,0.0015361231053248048
